"arxiv_id","title","category"
"2512.18947v1","Clustering-based Transfer Learning for Dynamic Multimodal MultiObjective Evolutionary Algorithm","cs.AI"
"2512.18934v1","When Less is More: 8-bit Quantization Improves Continual Learning in Large Language Models","cs.AI"
"2512.18930v1","LouvreSAE: Sparse Autoencoders for Interpretable and Controllable Style Transfer","cs.AI"
"2512.18925v1","An Empirical Study of Developer-Provided Context for AI Coding Assistants in Open-Source Projects","cs.AI"
"2512.18908v1","Multimodal Bayesian Network for Robust Assessment of Casualties in Autonomous Triage","cs.AI"
"2512.18901v1","Gabliteration: Adaptive Multi-Directional Neural Weight Modification for Selective Behavioral Alteration in Large Language Models","cs.AI"
"2512.18892v1","Structural Reinforcement Learning for Heterogeneous Agent Macroeconomics","cs.AI"
"2512.18880v1","Can LLMs Estimate Student Struggles? Human-AI Difficulty Alignment with Proficiency Simulation for Item Difficulty Prediction","cs.AI"
"2512.18878v1","CrashChat: A Multimodal Large Language Model for Multitask Traffic Crash Video Analysis","cs.AI"
"2512.18871v3","Psychometric Validation of the Sophotechnic Mediation Scale and a New Understanding of the Development of GenAI Mastery: Lessons from 3,932 Adult Brazilian Workers","cs.AI"
"2512.18857v1","CORE: Concept-Oriented Reinforcement for Bridging the Definition-Application Gap in Mathematical Reasoning","cs.AI"
"2512.18829v1","HARBOR: Holistic Adaptive Risk assessment model for BehaviORal healthcare","cs.AI"
"2512.18826v1","Hyperbolic Graph Embeddings: a Survey and an Evaluation on Anomaly Detection","cs.AI"
"2512.18815v1","Controllable Probabilistic Forecasting with Stochastic Decomposition Layers","cs.AI"
"2512.18809v1","FedVideoMAE: Efficient Privacy-Preserving Federated Video Moderation","cs.AI"
"2512.18797v1","Reliable Audio Deepfake Detection in Variable Conditions via Quantum-Kernel SVMs","cs.AI"
"2512.18792v1","The Dead Salmons of AI Interpretability","cs.AI"
"2512.18791v1","Smark: A Watermark for Text-to-Speech Diffusion Models via Discrete Wavelet Transform","cs.AI"
"2512.18755v1","MEEA: Mere Exposure Effect-Driven Confrontational Optimization for LLM Jailbreaking","cs.AI"
"2512.18748v2","Code2Doc: A Quality-First Curated Dataset for Code Documentation","cs.AI"
"2512.18747v1","IPCV: Information-Preserving Compression for MLLM Visual Encoders","cs.AI"
"2512.18737v1","PIPCFR: Pseudo-outcome Imputation with Post-treatment Variables for Individual Treatment Effect Estimation","cs.AI"
"2512.18735v1","$M^3-Verse$: A ""Spot the Difference"" Challenge for Large Multimodal Models","cs.AI"
"2512.18733v1","Explainable and Fine-Grained Safeguarding of LLM Multi-Agent Systems via Bi-Level Graph Anomaly Detection","cs.AI"
"2512.18732v1","Counterfactual Basis Extension and Representational Geometry: An MDL-Constrained Model of Conceptual Growth","cs.AI"
"2512.18709v1","KeenKT: Knowledge Mastery-State Disambiguation for Knowledge Tracing","cs.AI"
"2512.18703v1","CauTraj: A Causal-Knowledge-Guided Framework for Lane-Changing Trajectory Planning of Autonomous Vehicles","cs.AI"
"2512.18689v2","Fusion of Multiscale Features Via Centralized Sparse-attention Network for EEG Decoding","cs.AI"
"2512.18687v2","Social Comparison without Explicit Inference of Others' Reward Values: A Constructive Approach Using a Probabilistic Generative Model","cs.AI"
"2512.18674v1","Remoe: Towards Efficient and Low-Cost MoE Inference in Serverless Computing","cs.AI"
"2512.18669v1","IntelliCode: A Multi-Agent LLM Tutoring System with Centralized Learner Modeling","cs.AI"
"2512.18665v1","Automatic Adaptation to Concept Complexity and Subjective Natural Concepts: A Cognitive Model based on Chunking","cs.AI"
"2512.18661v1","ASTIF: Adaptive Semantic-Temporal Integration for Cryptocurrency Price Forecasting","cs.AI"
"2512.18640v1","Geometric-Photometric Event-based 3D Gaussian Ray Tracing","cs.AI"
"2512.18633v1","ARC: Leveraging Compositional Representations for Cross-Problem Learning on VRPs","cs.AI"
"2512.18623v1","LLM-CAS: Dynamic Neuron Perturbation for Real-Time Hallucination Correction","cs.AI"
"2512.18622v1","A Multi-agent Text2SQL Framework using Small Language Models and Execution Feedback","cs.AI"
"2512.18619v1","ChronoDreamer: Action-Conditioned World Model as an Online Simulator for Robotic Planning","cs.AI"
"2512.18618v1","Assignment-Routing Optimization: Solvers for Problems Under Constraints","cs.AI"
"2512.18616v1","DASH: Deception-Augmented Shared Mental Model for a Human-Machine Teaming System","cs.AI"
"2512.18614v1","PTTA: A Pure Text-to-Animation Framework for High-Quality Creation","cs.AI"
"2512.18613v1","Text2Graph VPR: A Text-to-Graph Expert System for Explainable Place Recognition in Changing Environments","cs.AI"
"2512.18607v1","The Interaction Bottleneck of Deep Neural Networks: Discovery, Proof, and Modulation","cs.AI"
"2512.19765v1","How Many Experts Are Enough? Towards Optimal Semantic Specialization for Mixture-of-Experts","cs.AI"
"2512.18605v1","Reflective Confidence: Correcting Reasoning Flaws via Online Self-Correction","cs.AI"
"2512.18593v1","From Scratch to Fine-Tuned: A Comparative Study of Transformer Training Strategies for Legal Machine Translation","cs.AI"
"2512.18575v1","Modality-Dependent Memory Mechanisms in Cross-Modal Neuromorphic Computing","cs.AI"
"2512.18573v1","Placenta Accreta Spectrum Detection Using an MRI-based Hybrid CNN-Transformer Model","cs.AI"
"2512.18571v1","ESearch-R1: Learning Cost-Aware MLLM Agents for Interactive Embodied Search via Reinforcement Learning","cs.AI"
"2512.18567v1","AI Code in the Wild: Measuring Security Risks and Ecosystem Shifts of AI-Generated Code in Modern Software","cs.AI"
"2512.18564v1","Vox Deorum: A Hybrid LLM Architecture for 4X / Grand Strategy Game AI -- Lessons from Civilization V","cs.AI"
"2512.18561v1","Adaptive Accountability in Networked MAS: Tracing and Mitigating Emergent Norms at Scale","cs.AI"
"2512.18554v1","Enhancing Medical Large Vision-Language Models via Alignment Distillation","cs.AI"
"2512.18552v1","Toward Training Superintelligent Software Agents through Self-Play SWE-RL","cs.AI"
"2512.18542v1","SecureCode v2.0: A Production-Grade Dataset for Training Security-Aware Code Generation Models","cs.AI"
"2512.18527v1","Detection of AI Generated Images Using Combined Uncertainty Measures and Particle Swarm Optimised Rejection Mechanism","cs.AI"
"2512.18525v1","A Formal Descriptive Language for Learning Dynamics: A Five-Layer Structural Coordinate System","cs.AI"
"2512.18522v1","Prediction and Forecast of Short-Term Drought Impacts Using Machine Learning to Support Mitigation and Adaptation Efforts","cs.AI"
"2512.18508v1","The Illusion of Consistency: Selection-Induced Bias in Gated Kalman Innovation Statistics","cs.AI"
"2512.18504v1","GTMA: Dynamic Representation Optimization for OOD Vision-Language Models","cs.AI"
"2512.18500v1","PlantDiseaseNet-RT50: A Fine-tuned ResNet50 Architecture for High-Accuracy Plant Disease Detection Beyond Standard CNNs","cs.AI"
"2512.18495v1","Enhancing Decision-Making in Windows PE Malware Classification During Dataset Shifts with Uncertainty Estimation","cs.AI"
"2512.18489v1","Large Language Models as Discounted Bayesian Filters","cs.AI"
"2512.20675v1","Revisiting the Learning Objectives of Vision-Language Reward Models","cs.AI"
"2512.18483v1","Insider Threat Detection Using GCN and Bi-LSTM with Explicit and Implicit Graph Representations","cs.AI"
"2512.18470v2","SWE-EVO: Benchmarking Coding Agents in Long-Horizon Software Evolution Scenarios","cs.AI"
"2512.18466v1","Self-organizing maps for water quality assessment in reservoirs and lakes: A systematic literature review","cs.AI"
"2512.18462v1","Mitigating Spurious Correlations in NLI via LLM-Synthesized Counterfactuals and Dynamic Balanced Sampling","cs.AI"
"2512.18456v1","SoK: Understanding (New) Security Issues Across AI4Code Use Cases","cs.AI"
"2512.18452v1","Secret mixtures of experts inside your LLM","cs.AI"
"2512.18450v1","Agent-Based Output Drift Detection for Breast Cancer Response Prediction in a Multisite Clinical Decision Support System","cs.AI"
"2512.18444v1","Snowveil: A Framework for Decentralised Preference Discovery","cs.AI"
"2512.18441v1","A Distributed Hierarchical Spatio-Temporal Edge-Enhanced Graph Neural Network for City-Scale Dynamic Logistics Routing","cs.AI"
"2512.18440v1","An Agentic AI Framework for Training General Practitioner Student Skills","cs.AI"
"2512.18437v1","MeniMV: A Multi-view Benchmark for Meniscus Injury Severity Grading","cs.AI"
"2512.18436v1","VeruSAGE: A Study of Agent-Based Verification for Rust Systems","cs.AI"
"2512.18432v1","Federated Learning Based Decentralized Adaptive Intelligent Transmission Protocol for Privacy Preserving 6G Networks","cs.AI"
"2512.18412v1","Few-Shot Learning of a Graph-Based Neural Network Model Without Backpropagation","cs.AI"
"2512.18411v1","AmPLe: Supporting Vision-Language Models via Adaptive-Debiased Ensemble Multi-Prompt Learning","cs.AI"
"2512.18399v1","AraToken: Optimizing Arabic Tokenization with Normalization Pipeline and Language Extension for Qwen3","cs.AI"
"2512.18389v1","Neural Proofs for Sound Verification and Control of Complex Systems","cs.AI"
"2512.18388v1","Exploration vs. Fixation: Scaffolding Divergent and Convergent Thinking for Human-AI Co-Creation with Generative Models","cs.AI"
"2512.18384v1","Datasets for machine learning and for assessing the intelligence level of automatic patent search systems","cs.AI"
"2512.18360v1","LLM Agents Implement an NLG System from Scratch: Building Interpretable Rule-Based RDF-to-Text Generators","cs.AI"
"2512.18352v1","LLM-based Few-Shot Early Rumor Detection with Imitation Agent","cs.AI"
"2512.18344v1","MCVI-SANet: A lightweight semi-supervised model for LAI and SPAD estimation of winter wheat under vegetation index saturation","cs.AI"
"2512.18336v1","Dynamic Entropy Tuning in Reinforcement Learning Low-Level Quadcopter Control: Stochasticity vs Determinism","cs.AI"
"2512.18333v1","Reinforcement Learning Position Control of a Quadrotor Using Soft Actor-Critic (SAC)","cs.AI"
"2512.18318v1","Asynchronous Pipeline Parallelism for Real-Time Multilingual Lip Synchronization in Video Communication Systems","cs.AI"
"2512.18317v1","Trustworthy and Explainable Deep Reinforcement Learning for Safe and Energy-Efficient Process Control: A Use Case in Industrial Compressed Air Systems","cs.AI"
"2512.18315v2","On Efficient Adjustment for Micro Causal Effects in Summary Causal Graphs","cs.AI"
"2512.18311v1","Monitoring Monitorability","cs.AI"
"2512.18309v1","Embedded Safety-Aligned Intelligence via Differentiable Internal Alignment Embeddings","cs.AI"
"2512.20674v1","HyDRA: Hierarchical and Dynamic Rank Adaptation for Mobile Vision Language Model","cs.AI"
"2512.18295v1","AL-GNN: Privacy-Preserving and Replay-Free Continual Graph Learning via Analytic Learning","cs.AI"
"2512.18273v1","Evolutionary BP+OSD Decoding for Low-Latency Quantum Error Correction","cs.AI"
"2512.18265v1","Intelligent Human-Machine Partnership for Manufacturing: Enhancing Warehouse Planning through Simulation-Driven Knowledge Graphs and LLM Collaboration","cs.AI"
"2512.18264v1","Who Can See Through You? Adversarial Shielding Against VLM-Based Attribute Inference Attacks","cs.AI"
"2512.18263v1","TICL+: A Case Study On Speech In-Context Learning for Children's Speech Recognition","cs.AI"
"2512.18261v2","Software Vulnerability Management in the Era of Artificial Intelligence: An Industry Perspective","cs.AI"
"2512.18256v1","MSC-180: A Benchmark for Automated Formal Theorem Proving from Mathematical Subject Classification","cs.AI"
"2512.18247v1","Towards Ancient Plant Seed Classification: A Benchmark Dataset and Baseline Model","cs.AI"
"2512.18246v1","Offline Behavioral Data Selection","cs.AI"
"2512.18245v1","Spectral Discrepancy and Cross-modal Semantic Consistency Learning for Object Detection in Hyperspectral Image","cs.AI"
"2512.18244v1","Breaking Minds, Breaking Systems: Jailbreaking Large Language Models via Human-like Psychological Manipulation","cs.AI"
"2512.18215v1","Stable and Efficient Single-Rollout RL for Multimodal Reasoning","cs.AI"
"2512.18211v1","LLaViDA: A Large Language Vision Driving Assistant for Explicit Reasoning and Enhanced Trajectory Planning","cs.AI"
"2512.18209v1","When Does Learning Renormalize? Sufficient Conditions for Power Law Spectral Dynamics","cs.AI"
"2512.18202v1","Sophia: A Persistent Agent Framework of Artificial Life","cs.AI"
"2512.18199v1","PROVEX: Enhancing SOC Analyst Trust with Explainable Provenance-Based IDS","cs.AI"
"2512.18190v2","External Hippocampus: Topological Cognitive Maps for Guiding Large Language Model Reasoning","cs.AI"
"2512.18189v1","NL2CA: Auto-formalizing Cognitive Decision-Making from Natural Language Using an Unsupervised CriticNL2LTL Framework","cs.AI"
"2512.18177v1","NEURO-GUARD: Neuro-Symbolic Generalization and Unbiased Adaptive Routing for Diagnostics -- Explainable Medical AI","cs.AI"
"2512.18160v1","Propose, Solve, Verify: Self-Play Through Formal Verification","cs.AI"
"2512.18146v1","On Swarm Leader Identification using Probing Policies","cs.AI"
"2512.18135v1","Unifying Causal Reinforcement Learning: Survey, Taxonomy, Algorithms and Applications","cs.AI"
"2512.18133v1","Grad: Guided Relation Diffusion Generation for Graph Augmentation in Graph Fraud Detection","cs.AI"
"2512.18131v1","Holistic Evaluation of State-of-the-Art LLMs for Code Generation","cs.AI"
"2512.18126v1","Efficient Mixture-of-Agents Serving via Tree-Structured Routing, Adaptive Pruning, and Dependency-Aware Prefill-Decode Overlap","cs.AI"
"2512.18094v1","Rethinking Multi-Agent Intelligence Through the Lens of Small-World Networks","cs.AI"
"2512.18092v1","Faithful and Stable Neuron Explanations for Trustworthy Mechanistic Interpretability","cs.AI"
"2512.18082v1","Uncertainty-Gated Region-Level Retrieval for Robust Semantic Segmentation","cs.AI"
"2512.18080v1","From Prompt to Product: A Human-Centered Benchmark of Agentic App Generation Systems","cs.AI"
"2512.18077v1","Characterising Behavioural Families and Dynamics of Promotional Twitter Bots via Sequence-Based Modelling","cs.AI"
"2512.18057v1","FOODER: Real-time Facial Authentication and Expression Recognition","cs.AI"
"2512.18043v1","Securing Agentic AI Systems -- A Multilayer Security Framework","cs.AI"
"2512.18034v1","Conflict-Driven Clause Learning with VSIDS Heuristics for Discrete Facility Layout","cs.AI"
"2512.18031v1","A Dataset and Benchmarks for Atrial Fibrillation Detection from Electrocardiograms of Intensive Care Unit Patients","cs.AI"
"2512.18020v1","Specification and Detection of LLM Code Smells","cs.AI"
"2512.18014v1","ReGal: A First Look at PPO-based Legal AI for Judgment Prediction and Summarization in India","cs.AI"
"2512.18004v1","Seeing Justice Clearly: Handwritten Legal Document Translation with OCR and Vision-Language Models","cs.AI"
"2512.17908v1","Re-Depth Anything: Test-Time Depth Refinement via Self-Supervised Re-lighting","cs.AI"
"2512.17902v1","Adversarial Robustness of Vision in Open Foundation Models","cs.AI"
"2512.17901v1","When Reasoning Meets Its Laws","cs.AI"
"2512.17898v1","Humanlike AI Design Increases Anthropomorphism but Yields Divergent Outcomes on Engagement and Trust Globally","cs.AI"
"2512.17897v1","RadarGen: Automotive Radar Point Cloud Generation from Cameras","cs.AI"
